hc,male,time,date,tr,hc_pct
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,1,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
1,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,100
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
0,0,15 - 16,2021-03-25,11. Treatment 10 in COVID context,0
1,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,1,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
1,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,100
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
0,0,16 - 17,2021-03-25,11. Treatment 10 in COVID context,0
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,1,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
1,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,100
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
0,0,09 - 10,2021-03-26,11. Treatment 10 in COVID context,0
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
1,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,100
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
0,1,10 - 11,2021-03-26,11. Treatment 10 in COVID context,0
